NSITES 692
#STNID	LAT	LON	ELEV	ASP	DIST_COAST	INVERSION	TOPO_POS	STN_NAME
USC00043882,  35.68420,  -121.16830,  465.10, 3,    8.950, 1,  194.973, USC00043882
USC00043939,  37.96140,  -119.78310, 1179.60, 4,  216.774, 2, 1455.921, USC00043939
USC00044025,  36.84830,  -121.42140,   83.80, 4,   39.536, 1,   93.961, USC00044025
USC00044176,  37.22750,  -119.22060, 2139.70, 4,  237.964, 2, 1960.948, USC00044176
USC00044232,  36.79810,  -118.20360, 1204.00, 2,  289.451, 2, 1169.444, USC00044232
USC00044278,  35.65140,  -117.82140,  740.70, 2,  267.872, 2,  506.392, USC00044278
USC00044374,  41.26830,  -120.29470, 1645.90, 4,  323.472, 2,  713.803, USC00044374
USC00044500,  37.95670,  -122.54470,   44.20, 2,   12.963, 1,   59.877, USC00044500
USC00044520,  35.46670,  -118.78330,  295.70, 4,  180.620, 2,  574.542, USC00044520
USC00044523,  35.78310,  -118.43890,  823.90, 3,  217.551, 2, 1091.231, USC00044523
USC00044534,  36.00670,  -119.96000,   73.20, 2,  113.852, 1,   40.181, USC00044534
USC00044555,  36.20690,  -121.13780,   97.50, 2,   48.114, 1,  105.352, USC00044555
USC00044577,  41.57860,  -124.07470,    8.50, 4,    5.194, 1,  139.228, USC00044577
USC00044701,  39.03330,  -122.91670,  400.80, 3,   64.081, 2,  406.126, USC00044701
USC00044712,  38.49190,  -122.00390,   57.00, 2,   58.603, 1,  125.658, USC00044712
USC00044713,  39.31830,  -120.63920, 1571.50, 4,  210.492, 2, 1389.333, USC00044713
USC00044838,  41.70190,  -121.50110, 1453.90, 1,  218.369, 2,  718.912, USC00044838
USC00044881,  37.95670,  -119.11940, 2071.70, 2,  274.788, 2, 1294.830, USC00044881
USC00044890,  36.38170,  -119.02640,  156.40, 4,  206.006, 1,  136.150, USC00044890
USC00044957,  36.20330,  -119.05450,  132.60, 4,  194.989, 1,  152.086, USC00044957
USC00044997,  37.69220,  -121.76920,  146.30, 1,   39.094, 1,  177.426, USC00044997
USC00045026,  36.60440,  -118.73250, 2052.80, 4,  240.812, 2, 2229.839, USC00045026
USC00045032,  38.10610,  -121.28780,   12.20, 5,   95.526, 1,   15.170, USC00045032
USC00045118,  37.05640,  -120.86670,   36.60, 1,   93.095, 1,   29.880, USC00045118
USC00045120,  36.98970,  -120.92970,  124.10, 1,   85.899, 1,  110.599, USC00045120
USC00045123,  37.23190,  -121.95920,  111.30, 1,   34.725, 1,  240.178, USC00045123
USC00045233,  36.95390,  -120.03780,   82.30, 5,  162.452, 1,   53.215, USC00045233
USC00045280,  37.64780,  -118.96170, 2378.70, 1,  272.336, 2, 1937.830, USC00045280
USC00045311,  40.54110,  -121.57670, 1752.60, 4,  213.337, 2, 1603.127, USC00045311
USC00045338,  35.08330,  -119.38330,  205.70, 1,  119.331, 1,  190.484, USC00045338
USC00045356,  38.69190,  -119.78030, 1685.50, 1,  241.087, 2, 1145.413, USC00045356
USC00045360,  38.49170,  -122.12420,  146.30, 2,   55.741, 2,  469.372, USC00045360
USC00045378,  38.01310,  -122.11420,   12.20, 1,   27.352, 1,   15.961, USC00045378
USC00045385,  39.14580,  -121.58530,   17.40, 5,  143.550, 1,   16.932, USC00045385
USC00045449,  41.25140,  -122.13830,  999.70, 3,  167.005, 2,  931.714, USC00045449
USC00045532,  37.28580,  -120.51170,   46.60, 5,  128.798, 1,   32.279, USC00045532
USC00045679,  40.34580,  -121.60920, 1485.90, 4,  206.192, 2, 1489.372, USC00045679
USC00045756,  35.04920,  -118.16190,  833.60, 2,  233.154, 2,  568.247, USC00045756
USC00045779,  38.00000,  -119.15000, 1965.70, 2,  269.820, 2, 1924.898, USC00045779
USC00045795,  36.59030,  -121.91030,  117.30, 1,   11.152, 1,  107.062, USC00045795
USC00045802,  36.59280,  -121.85560,   37.20, 1,   13.890, 1,   77.545, USC00045802
USC00045853,  37.13640,  -121.60250,  114.30, 3,   39.245, 2,  326.643, USC00045853
USC00045866,  35.36690,  -120.84470,   36.00, 4,    5.665, 1,   20.937, USC00045866
USC00045915,  37.87920,  -121.93030,  661.40, 1,   39.051, 2,  475.336, USC00045915
USC00045933,  37.34360,  -121.64250, 1282.00, 4,   53.423, 2,  820.656, USC00045933
USC00045941,  41.78360,  -122.04470, 1295.40, 1,  177.560, 2,  751.349, USC00045941
USC00046074,  38.27780,  -122.26470,   10.70, 3,   29.850, 1,   24.749, USC00046074
USC00046136,  39.24670,  -121.00080,  847.60, 4,  177.929, 2,  798.336, USC00046136
USC00046144,  37.51470,  -122.03250,    3.00, 4,   21.575, 1,    9.166, USC00046144
USC00046168,  37.28110,  -121.01780,   27.40, 2,   88.041, 1,   30.467, USC00046168
USC00046172,  37.95000,  -120.53330,  236.20, 3,  152.154, 2,  325.703, USC00046172
USC00046174,  38.00470,  -120.48640,  292.60, 4,  159.113, 2,  413.268, USC00046174
USC00046252,  37.23280,  -119.50970,  806.20, 3,  210.895, 2,  766.442, USC00046252
USC00046336,  37.79830,  -122.26420,    9.10, 4,   13.890, 1,    8.718, USC00046336
USC00046370,  38.38580,  -122.96610,  263.70, 3,   16.327, 1,  241.138, USC00046370
USC00046476,  36.61670,  -119.30000,  131.10, 4,  201.055, 1,   81.710, USC00046476
USC00046498,  41.36190,  -124.01920,   48.80, 4,   10.428, 1,  127.913, USC00046498
USC00046506,  39.74580,  -122.19970,   77.40, 2,  139.127, 1,   59.172, USC00046506
USC00046508,  41.30890,  -123.53170,  122.80, 4,   52.190, 2,  361.627, USC00046508
USC00046521,  39.51780,  -121.55310,   52.10, 4,  183.101, 1,  130.438, USC00046521
USC00046598,  37.61030,  -122.48420,   38.10, 5,    8.859, 1,  190.572, USC00046598
USC00046599,  37.59170,  -122.47170,  144.80, 5,    8.859, 1,  190.572, USC00046599
USC00046610,  36.71500,  -121.34920,  275.80, 4,   44.536, 2,  331.187, USC00046610
USC00046646,  37.44360,  -122.14030,    7.60, 1,   21.550, 1,   14.055, USC00046646
USC00046685,  39.75390,  -121.62420,  533.40, 3,  192.809, 2,  570.644, USC00046685
USC00046730,  35.62780,  -120.68560,  222.50, 4,   39.627, 1,  221.865, USC00046730
USC00046826,  38.25780,  -122.60780,    6.10, 3,   32.251, 1,  154.989, USC00046826
USC00046926,  36.48190,  -121.18220,  398.40, 3,   65.385, 2,  457.038, USC00046926
USC00046943,  35.15970,  -120.68310,   11.90, 4,    8.972, 1,   88.725, USC00046943
USC00046960,  38.69560,  -120.82440,  563.90, 4,  156.085, 2,  481.050, USC00046960
USC00046962,  38.73330,  -120.73330,  839.70, 4,  165.666, 2,  716.397, USC00046962
USC00047009,  38.90000,  -123.70000,   30.50, 4,    5.404, 1,   31.541, USC00047009
USC00047077,  36.06780,  -119.02000,  119.80, 4,  188.568, 1,   83.150, USC00047077
USC00047085,  39.80530,  -120.47190, 1478.30, 3,  256.663, 2, 1063.946, USC00047085
USC00047096,  35.80000,  -118.63330, 1511.80, 4,  201.746, 2, 1221.866, USC00047096
USC00047109,  39.36190,  -123.12860,  310.30, 3,   59.513, 2,  418.206, USC00047109
USC00047150,  36.18830,  -120.69530,  701.00, 3,   78.633, 2,  788.563, USC00047150
USC00047195,  39.93670,  -120.94750, 1042.40, 1,  242.547, 2, 1320.478, USC00047195
USC00047253,  35.36920,  -117.65250, 1088.10, 1,  279.387, 2,  816.464, USC00047253
USC00047300,  40.55000,  -122.38330,  143.30, 2,  152.227, 1,   98.197, USC00047300
USC00047339,  37.47670,  -122.23860,    9.40, 1,   20.835, 1,   23.997, USC00047339
USC00047404,  40.02610,  -123.79310,  153.30, 4,   25.421, 2,  311.577, USC00047404
USC00047414,  37.91920,  -122.37720,    6.10, 5,   13.890, 1,   17.323, USC00047414
USC00047641,  39.43170,  -120.24060, 1931.50, 2,  243.529, 2, 1346.744, USC00047641
USC00047643,  38.50670,  -122.47140,   68.60, 3,   55.827, 1,  184.420, USC00047643
USC00047668,  36.65940,  -121.66640,   13.70, 1,   18.094, 1,   14.275, USC00047668
USC00047689,  38.50060,  -120.21890, 1127.80, 4,  198.727, 2, 1637.188, USC00047689
USC00047767,  37.72810,  -122.50530,    2.40, 5,    5.494, 1,   21.290, USC00047767
USC00047807,  37.31170,  -122.36170,   83.80, 4,   11.052, 1,  166.977, USC00047807
USC00047821,  37.34970,  -121.90330,   20.40, 4,   44.326, 1,   25.097, USC00047821
USC00047846,  37.05330,  -121.05780,   84.40, 1,   77.354, 1,  185.805, USC00047846
USC00047851,  35.30560,  -120.66190,   93.90, 4,   21.594, 1,  116.308, USC00047851
USC00047880,  37.99830,  -122.53720,   36.60, 2,   12.963, 1,   59.877, USC00047880
USC00047916,  36.99060,  -121.99110,   39.60, 3,    6.945, 1,   38.108, USC00047916
USC00047933,  35.37420,  -120.63750,  349.90, 4,   22.660, 2,  383.026, USC00047933
USC00047965,  38.43810,  -122.69780,   53.00, 4,   38.708, 1,   87.803, USC00047965
USC00048025,  41.30110,  -123.13310,  661.10, 4,   83.504, 2,  966.381, USC00048025
USC00048045,  40.48310,  -124.10360,   41.50, 1,   29.825, 1,  199.124, USC00048045
USC00048122,  35.48670,  -119.14580,  123.10, 4,  147.731, 1,   56.106, USC00048122
USC00048135,  40.71420,  -122.41610,  327.70, 2,  153.848, 2,  256.828, USC00048135
USC00048163,  40.03310,  -124.07280,   75.00, 3,    5.318, 1,  158.670, USC00048163
USC00048207,  39.56780,  -120.62280, 1292.40, 4,  234.028, 2, 1391.175, USC00048207
USC00048218,  39.58330,  -120.37060, 1516.40, 1,  249.058, 2, 1012.676, USC00048218
USC00048273,  37.31330,  -122.18500,  691.90, 1,   27.607, 2,  397.081, USC00048273
USC00048351,  38.29940,  -122.46220,   29.60, 3,   28.312, 1,   35.928, USC00048351
USC00048353,  37.96720,  -120.38720,  510.50, 4,  162.856, 2,  502.236, USC00048353
USC00048380,  37.51220,  -119.63310, 1538.30, 4,  210.857, 2, 1295.732, USC00048380
USC00048490,  39.87780,  -123.72750,  260.00, 4,   21.186, 2,  500.649, USC00048490
USC00048560,  37.99940,  -121.31780,    3.70, 5,   84.298, 1,    6.662, USC00048560
USC00048587,  39.58610,  -122.53420,  243.80, 2,  112.385, 2,  259.465, USC00048587
USC00048606,  39.56310,  -121.10780, 1160.70, 3,  207.504, 2, 1096.705, USC00048606
USC00048702,  40.41670,  -120.66310, 1283.80, 2,  283.701, 2,  532.921, USC00048702
USC00048713,  38.37720,  -120.80080,  483.40, 4,  147.856, 2,  430.812, USC00048713
USC00048752,  35.15030,  -119.43000,  235.60, 1,  119.488, 1,  170.458, USC00048752
USC00048758,  39.16780,  -120.14280, 1898.90, 2,  231.966, 2, 1454.574, USC00048758
USC00048826,  35.13330,  -118.45000, 1224.40, 4,  204.605, 2, 1067.260, USC00048826
USC00048829,  35.10110,  -118.42220, 1286.30, 2,  210.247, 2, 1154.175, USC00048829
USC00048839,  35.02330,  -118.74970,  434.30, 4,  181.976, 2,  448.061, USC00048839
USC00048873,  40.86670,  -120.43330, 1615.40, 5,  317.062, 2,  535.127, USC00048873
USC00048917,  36.46500,  -118.86190,  347.50, 4,  223.794, 2,  575.261, USC00048917
USC00048928,  38.44610,  -120.49920,  717.80, 4,  175.921, 2, 1021.898, USC00048928
USC00048999,  37.68190,  -121.34670,   41.10, 1,   76.976, 1,   41.837, USC00048999
USC00049001,  37.79670,  -121.58280,   18.60, 1,   56.665, 1,   63.734, USC00049001
USC00049026,  40.72640,  -122.79470,  567.20, 3,  122.677, 2,  673.458, USC00049026
USC00049035,  35.76360,  -117.39080,  516.60, 3,  309.456, 2,  536.810, USC00049035
USC00049040,  39.31810,  -120.14500, 1798.30, 1,  243.619, 2, 1150.844, USC00049040
USC00049043,  39.33310,  -120.17300, 1774.90, 1,  243.619, 2, 1150.844, USC00049043
USC00049053,  41.96000,  -121.47440, 1229.90, 5,  226.545, 2,  316.025, USC00049053
USC00049073,  37.50060,  -120.85500,   35.10, 5,  116.887, 1,   30.519, USC00049073
USC00049105,  38.70860,  -120.04030, 2438.40, 4,  220.541, 2, 2115.095, USC00049105
USC00049122,  39.14670,  -123.21030,  193.90, 3,   48.984, 2,  271.473, USC00049122
USC00049173,  39.19060,  -122.89640,  406.90, 3,   76.663, 2,  668.995, USC00049173
USC00049185,  37.77190,  -122.16750,  120.10, 4,   14.937, 1,  182.940, USC00049185
USC00049200,  38.39560,  -121.96080,   33.50, 2,   56.526, 1,   58.271, USC00049200
USC00049219,  38.10000,  -122.18690,  103.90, 5,   22.948, 1,  102.795, USC00049219
USC00049351,  39.80560,  -120.18580, 1508.80, 1,  275.059, 2,  745.508, USC00049351
USC00049367,  36.32780,  -119.29940,  106.70, 5,  183.768, 1,   48.982, USC00049367
USC00049440,  38.71610,  -122.99750,   68.30, 3,   38.357, 1,  116.924, USC00049440
USC00049452,  35.58920,  -119.35190,   88.70, 5,  136.452, 1,   41.800, USC00049452
USC00049473,  36.93080,  -121.76920,   29.00, 3,   11.107, 1,   17.334, USC00049473
USC00049490,  40.73670,  -122.94030,  627.30, 3,  107.171, 2,  734.277, USC00049490
USC00049499,  41.43330,  -122.38330, 1093.90, 1,  145.850, 2,  772.088, USC00049499
USC00049621,  40.61170,  -122.52810,  394.70, 2,  146.235, 2,  322.295, USC00049621
USC00049671,  36.26560,  -117.18530, 1249.70, 4,  347.520, 2, 1489.663, USC00049671
USC00049677,  39.15000,  -122.15000,   25.90, 2,  120.203, 1,   20.027, USC00049677
USC00049684,  39.41940,  -123.34250,  412.40, 3,   45.084, 2,  426.714, USC00049684
USC00049694,  40.94670,  -123.63640,  141.40, 1,   47.195, 2,  379.377, USC00049694
USC00049699,  39.52310,  -122.30580,   71.00, 2,  133.911, 1,   46.735, USC00049699
USC00049742,  38.52530,  -121.97780,   41.10, 2,   67.403, 1,   44.534, USC00049742
USC00049775,  38.78330,  -119.80000, 1722.10, 2,  243.283, 2,  992.805, USC00049775
USC00049781,  38.68280,  -121.79390,   20.40, 5,   88.262, 1,   21.350, USC00049781
USC00049792,  37.42860,  -122.25610,  115.80, 1,   17.955, 2,  424.967, USC00049792
USC00049855,  37.75000,  -119.58970, 1224.70, 4,  223.420, 2, 1692.812, USC00049855
USC00049859,  38.39500,  -122.35670,   29.00, 3,   42.026, 1,   74.426, USC00049859
USC00049866,  41.70360,  -122.64080,  800.10, 2,  125.305, 2,  560.968, USC00049866
USC00261485,  39.12530,  -119.76780, 1451.20, 2,  259.990, 2,  659.902, USC00261485
USC00262119,  38.97830,  -119.89140, 2235.40, 2,  241.066, 2, 1584.601, USC00262119
USC00262394,  41.86780,  -119.01470, 1472.20, 2,  425.922, 2,  298.891, USC00262394
USC00262431,  37.61500,  -118.01060, 1493.50, 2,  349.340, 2,  923.240, USC00262431
USC00262780,  39.45720,  -118.78110, 1208.50, 5,  352.384, 1,  100.907, USC00262780
USC00263090,  40.65170,  -119.35780, 1205.20, 2,  392.813, 1,   50.399, USC00263090
USC00263205,  39.07530,  -119.94110, 1935.50, 2,  242.462, 2, 1219.574, USC00263205
USC00263285,  37.70810,  -117.23310, 1734.30, 2,  421.898, 2, 1024.673, USC00263285
USC00263512,  38.52360,  -118.62780, 1323.70, 2,  326.340, 1,  176.676, USC00263512
USC00263515,  38.55000,  -118.66670, 1286.30, 2,  326.340, 1,  176.676, USC00263515
USC00264349,  39.46890,  -119.06440, 1270.10, 2,  328.480, 1,  199.390, USC00264349
USC00264527,  41.51670,  -118.71920, 1292.00, 3,  452.072, 1,  217.669, USC00264527
USC00265168,  38.38440,  -118.10560, 1391.70, 4,  370.504, 1,  238.896, USC00265168
USC00265191,  38.95470,  -119.77580, 1435.30, 2,  250.912, 2,  644.721, USC00265191
USC00265194,  39.02000,  -119.70890, 1487.40, 4,  258.679, 2,  631.633, USC00265194
USC00265440,  39.35000,  -119.86670, 2286.00, 2,  265.823, 2, 1026.154, USC00265440
USC00266791,  39.56830,  -119.79560, 1520.00, 2,  285.992, 2,  485.578, USC00266791
USC00267463,  37.76170,  -117.56580, 1302.70, 2,  391.807, 2,  492.124, USC00267463
USC00267612,  38.88220,  -119.35110, 1524.00, 2,  283.609, 2,  372.748, USC00267612
USC00267618,  40.60440,  -119.74750, 1173.50, 3,  365.601, 1,   32.562, USC00267618
USC00267620,  38.78390,  -117.17390, 1721.20, 2,  459.233, 2,  447.538, USC00267620
USC00267693,  39.52360,  -119.73860, 1340.20, 4,  286.294, 2,  337.161, USC00267693
USC00267697,  39.55580,  -119.73330, 1328.00, 4,  286.294, 2,  337.161, USC00267697
USC00267806,  38.96670,  -119.95000, 1904.40, 1,  236.177, 2, 1276.719, USC00267806
USC00267820,  39.62530,  -119.88360, 1554.80, 2,  281.794, 2,  587.070, USC00267820
USC00267953,  39.95080,  -119.59860, 1188.70, 2,  324.531, 1,   49.311, USC00267953
USC00268186,  38.69440,  -119.54530, 1557.80, 2,  261.831, 2,  780.333, USC00268186
USC00268202,  38.74560,  -119.51000, 1699.90, 2,  261.831, 2,  780.333, USC00268202
USC00268761,  39.31280,  -119.64830, 1932.40, 4,  279.560, 2,  970.460, USC00268761
USC00268822,  39.07470,  -119.11890, 1310.60, 2,  311.065, 1,  177.952, USC00268822
USC00268838,  39.69140,  -119.29000, 1219.20, 2,  328.972, 1,  236.959, USC00268838
USC00269229,  38.99920,  -119.15750, 1335.00, 1,  301.196, 1,  222.204, USC00269229
USC00350036,  42.17610,  -119.89610, 1396.90, 2,  357.118, 1,  165.256, USC00350036
USC00350118,  42.96940,  -119.99330, 1320.40, 4,  358.565, 2,  335.840, USC00350118
USC00350304,  42.21280,  -122.71440,  532.20, 1,  131.797, 2,  290.132, USC00350304
USC00350854,  42.43330,  -121.10000, 1334.40, 4,  266.889, 1,  236.340, USC00350854
USC00350856,  42.22080,  -120.57920, 1389.90, 3,  302.668, 2,  556.465, USC00350856
USC00351055,  42.03000,  -124.24530,   15.20, 4,    8.653, 1,  164.526, USC00351055
USC00351058,  42.04640,  -124.28780,   25.00, 3,    5.159, 1,   47.793, USC00351058
USC00351448,  42.15970,  -123.64220,  419.70, 1,   55.611, 2,  342.748, USC00351448
USC00351546,  43.22920,  -121.78940, 1450.80, 1,  208.927, 2,  575.797, USC00351546
USC00351574,  42.70360,  -121.99530, 1274.10, 3,  204.767, 2,  626.451, USC00351574
USC00351946,  42.89670,  -122.13280, 1973.60, 4,  187.922, 2, 1380.217, USC00351946
USC00353029,  43.35720,  -121.05170, 1318.60, 1,  267.756, 1,   55.158, USC00353029
USC00353095,  43.39360,  -121.21220, 1404.80, 1,  252.228, 1,  209.282, USC00353095
USC00353232,  42.20500,  -121.13140, 1478.30, 4,  257.620, 2,  361.592, USC00353232
USC00353356,  42.40360,  -124.42420,   15.20, 4,    5.128, 1,  154.820, USC00353356
USC00353445,  42.42440,  -123.32360,  283.50, 1,   91.221, 1,  195.002, USC00353445
USC00353692,  42.54830,  -119.65560, 1711.80, 1,  385.470, 2,  497.295, USC00353692
USC00354060,  42.22920,  -122.38140, 1392.00, 4,  157.078, 2, 1010.268, USC00354060
USC00354126,  43.37080,  -122.96530,  329.20, 4,  111.866, 2,  319.780, USC00354126
USC00354133,  42.62860,  -124.05750,  106.10, 4,   36.439, 2,  417.604, USC00354133
USC00354506,  42.20080,  -121.78140, 1249.10, 3,  207.997, 2,  472.794, USC00354506
USC00354670,  42.24140,  -120.36780, 1490.50, 4,  322.821, 2,  370.941, USC00354670
USC00354835,  43.35970,  -122.22080, 1242.70, 1,  172.105, 2,  784.799, USC00354835
USC00355055,  42.67220,  -122.67500,  481.60, 4,  148.354, 2,  361.816, USC00355055
USC00355174,  42.00780,  -121.31860, 1410.30, 4,  237.941, 2,  446.132, USC00355174
USC00355424,  42.29610,  -122.87000,  444.10, 1,  123.455, 1,  190.633, USC00355424
USC00356426,  42.69220,  -120.54030, 1328.90, 1,  319.035, 1,   79.288, USC00356426
USC00356907,  42.73420,  -122.51640,  756.50, 4,  158.939, 2,  501.283, USC00356907
